,Gender,Height,Weight
5077,Female,65.5288561745669,138.989535511843
5078,Female,63.1496527400666,124.193771665091
5079,Female,58.8743006695406,102.92707753871
5080,Female,66.0212319116557,141.656245159955
5081,Female,61.5250911236378,133.528507704123
5082,Female,63.5843104973355,133.189403796986
5083,Female,59.7867629089699,116.904871470824
5084,Female,67.1492063558276,139.552814769724
5085,Female,62.323087083779,127.130913031099
5086,Female,65.1476595576194,134.662024671615
5087,Female,70.6285964525231,170.148468502777
5088,Female,67.3874511948522,164.892658411008
5089,Female,68.130408809775,177.240131210861
5090,Female,63.4884596395885,124.052871755915
5091,Female,61.1630652757277,107.23544334682
5092,Female,70.7101395263283,161.363484297774
5093,Female,65.2088548097869,137.703041572099
5094,Female,61.3594893280584,123.420134597368
5095,Female,62.0717151894243,142.663619361408
5096,Female,65.4048818826678,144.025941163566
5097,Female,61.8233681172395,112.001861732583
5098,Female,62.9471972521971,123.684238635036
5099,Female,64.3630337197069,133.183927036323
5100,Female,64.038537483693,147.240564000238
5101,Female,69.7883326870588,167.437658866369
5102,Female,62.8223500167531,126.816039038744
5103,Female,71.9912565421476,177.366001765282
5104,Female,61.9940865436986,134.417291950693
5105,Female,65.8046058667036,139.483209612705
5106,Female,60.030610123321,104.497331810975
5107,Female,64.4988656513921,146.125363035389
5108,Female,62.0496445072297,119.865377360177
5109,Female,64.5679794100138,137.534164326015
5110,Female,60.5043159198482,116.381974250403
5111,Female,61.2144499154672,128.266498910134
5112,Female,65.7806082972014,146.856354296309
5113,Female,60.674278397707,115.805035158068
5114,Female,64.7898526139103,124.172527335362
5115,Female,62.9965793146519,131.004284503501
5116,Female,63.8094826504867,142.421776480813
5117,Female,62.2799001065922,133.255261053524
5118,Female,61.7110319057525,108.028807023383
5119,Female,64.8226454585033,142.697039339943
5120,Female,65.5350871813485,146.135542370311
5121,Female,61.3366590164904,127.341819977669
5122,Female,57.1038694679138,93.506315903823
5123,Female,56.4456850266095,96.6402446637704
5124,Female,60.8155622040312,132.174817011755
5125,Female,61.4647835289526,137.299168988017
5126,Female,61.9240636007588,126.431696747156
5127,Female,66.6645901535482,153.948513395745
5128,Female,65.0826657837113,141.125351061446
5129,Female,63.4931430001388,160.554603918248
5130,Female,64.5902856291067,140.176081684439
5131,Female,61.0243422117445,134.193712558431
5132,Female,62.2470807592287,117.230337235004
5133,Female,65.0601256724748,140.985245791637
5134,Female,63.2198242886745,142.973406430632
5135,Female,63.2290195165613,131.238126208326
5136,Female,63.2789284322783,134.827593587405
5137,Female,66.0506705716618,138.906378734208
5138,Female,63.0377049362755,127.070393942324
5139,Female,62.6280829350044,121.724752976693
5140,Female,61.6685660209029,111.619612391082
5141,Female,63.4440555002437,126.507631240561
5142,Female,62.0694248149154,121.961284895735
5143,Female,68.0068039692137,161.16470918417
5144,Female,66.5349588948616,163.561500746848
5145,Female,62.5498457985719,118.90320396155
5146,Female,65.1822388637889,133.514009654304
5147,Female,65.2269007475441,123.173382052447
5148,Female,63.9548303820439,121.888637124568
5149,Female,63.8260384360516,149.369118956566
5150,Female,64.0912122326925,130.972209739261
5151,Female,59.6456491039143,116.551867007723
5152,Female,64.2992174382013,140.106806448349
5153,Female,66.1576281723834,143.709183931123
5154,Female,59.088694630918,129.272607527928
5155,Female,63.9615351757076,140.762188360656
5156,Female,62.4070641317515,120.303349805267
5157,Female,65.4607849419499,141.885129657558
5158,Female,64.9819782864878,157.829151800939
5159,Female,61.8176552663779,121.615000159206
5160,Female,63.8260177297046,153.846107496592
5161,Female,64.2707720747361,134.13881613433
5162,Female,57.9619361820506,112.226983636465
5163,Female,58.5972254723861,104.797463356533
5164,Female,62.4308668218842,127.765249467294
5165,Female,61.2184548963704,119.275426752581
5166,Female,61.7063937760483,110.923344274973
5167,Female,67.4078762473504,159.728213586267
5168,Female,63.0419971036865,122.08724550819
5169,Female,63.9177194287055,135.697284242661
5170,Female,66.2595580379875,138.839939938552
5171,Female,60.9673174396153,113.795249953307
5172,Female,62.3828475994099,125.347102031623
5173,Female,65.7528095339208,160.290048457993
5174,Female,66.2526040466702,150.09645481229
5175,Female,65.95375621906,163.597121888682
5176,Female,62.028373055852,103.275029340058
5177,Female,61.5206085297862,127.39066090401
5178,Female,65.1436158860325,141.575300322436
5179,Female,65.2743311062302,136.508506170129
5180,Female,57.4425669680862,104.486636219839
5181,Female,64.5661075838473,129.775457057716
5182,Female,57.3139027398949,95.1390467981634
5183,Female,61.8392298475715,110.414161092118
5184,Female,63.6178151757957,122.59035594592
5185,Female,64.4851647256286,150.402898695227
5186,Female,66.1141556115706,158.953933508482
5187,Female,61.6685228676763,112.9355905576
5188,Female,63.3095949331229,144.017519304721
5189,Female,60.8455119968138,135.956449885158
5190,Female,60.447396660563,117.653785035939
5191,Female,58.8616250965517,90.7285608829213
5192,Female,66.563772045055,156.83219101961
5193,Female,66.345674662825,158.28513170699
5194,Female,62.6964285223027,134.395978725645
5195,Female,63.1138692587779,124.818530125508
5196,Female,61.7430549493235,111.964092547299
5197,Female,61.6299865883532,111.172465906796
5198,Female,61.5260223271191,124.882434098149
5199,Female,64.2344698443578,130.219638125047
5200,Female,61.759546496511,131.022230398974
5201,Female,64.8301932747815,148.984312804607
5202,Female,66.7590705407222,150.881329670661
5203,Female,67.1907633167527,176.432901559757
5204,Female,62.9552737535274,150.582520877049
5205,Female,64.2762427390933,123.298801482061
5206,Female,60.7791579742199,110.880045352394
5207,Female,60.6284986157526,130.999824233273
5208,Female,59.0280872446527,111.833549001828
5209,Female,63.3060181635752,134.323769255019
5210,Female,61.6199458712052,113.170156124666
5211,Female,61.1972231892203,115.90639589795
5212,Female,63.2187589332422,140.407857970989
5213,Female,61.9799346927729,119.910845573051
5214,Female,56.7854343692644,83.9930774713752
5215,Female,62.8061993667207,116.733315098915
5216,Female,58.7512536320208,97.7224905977011
5217,Female,61.2362474889617,111.502707371425
5218,Female,63.3198176682499,119.315988261806
5219,Female,66.909452269651,151.612890693732
5220,Female,68.2767254397253,177.085241926696
5221,Female,58.6486596777328,100.234250669338
5222,Female,64.0628724771001,142.86946947706
5223,Female,64.4932362576784,141.735675802085
5224,Female,64.3187898134621,136.113112416632
5225,Female,66.5375281932,162.0245078289
5226,Female,62.6740943947114,147.517898734144
5227,Female,64.3163283525621,135.154220744067
5228,Female,58.0615529715125,113.06072034967
5229,Female,58.9265027030452,105.329901527587
5230,Female,66.2552984349504,148.832458010864
5231,Female,65.6656495604404,131.339756031349
5232,Female,61.3495814422394,120.500037006939
5233,Female,64.5868557403,147.179384480972
5234,Female,65.4655470077031,150.469160712364
5235,Female,63.0140721214378,129.189009965093
5236,Female,64.8525499753406,140.228602729561
5237,Female,63.1819005014715,144.684993267094
5238,Female,62.0273574864439,131.358662095764
5239,Female,64.7708720817028,139.034575173835
5240,Female,61.4565043263512,119.548497493285
5241,Female,65.2713830952983,145.245082896938
5242,Female,64.3927112060248,133.318356933567
5243,Female,62.5989133602596,119.146173612437
5244,Female,63.8500081784127,149.761885603035
5245,Female,65.2968684923415,150.253650333801
5246,Female,65.129065854611,147.772480425275
5247,Female,64.4904227143592,157.116970421069
5248,Female,62.4570895407546,124.436526398277
5249,Female,67.4031614914766,154.259068464375
5250,Female,70.392737827924,184.658610479957
5251,Female,61.791885722479,118.166394232429
5252,Female,65.333637392558,149.725394082419
5253,Female,68.1748921244644,144.817907648842
5254,Female,64.4670652353147,143.663382287202
5255,Female,63.6004800623691,131.040872806245
5256,Female,65.0600117405822,144.758964434927
5257,Female,61.1247265949404,117.388948978733
5258,Female,64.6768789154258,131.1821481418
5259,Female,65.6706172883962,158.044333094153
5260,Female,65.6299184575689,130.134356372411
5261,Female,62.8119078563338,129.822383356382
5262,Female,61.7526959532595,112.90994781459
5263,Female,63.4758721970993,127.160704835653
5264,Female,60.8945194705127,128.103419034246
5265,Female,62.9349262148006,132.61652537078
5266,Female,64.9600151276839,154.739031155818
5267,Female,68.5049300948965,155.720652613621
5268,Female,68.481368641366,180.922454085005
5269,Female,66.1100750805556,176.352784845131
5270,Female,61.1042051296563,133.184099825599
5271,Female,62.5013641801295,128.581091995706
5272,Female,63.9867085026774,146.265814757148
5273,Female,65.5027242869999,150.300950175204
5274,Female,61.4687033842901,128.742972861135
5275,Female,63.3060862385002,128.729688256535
5276,Female,63.0123623919906,128.148812904635
5277,Female,66.6682857273936,145.34609366298
5278,Female,59.5287882585904,114.752101723709
5279,Female,58.9871389352788,100.743008049753
5280,Female,63.9659421942122,130.611869495422
5281,Female,61.6599217548307,104.342469807496
5282,Female,65.8750206552292,146.962716661053
5283,Female,70.4354630538055,163.218061552294
5284,Female,62.6450417377898,117.460636379714
5285,Female,62.9659218299081,130.024532169872
5286,Female,63.9217762335782,135.665990376898
5287,Female,67.4085278522187,157.853324468035
5288,Female,64.0724731933834,153.465039447212
5289,Female,60.8596200372557,112.090753334639
5290,Female,62.5174090733556,128.661047841967
5291,Female,63.5993726430893,130.048574977112
5292,Female,60.9699127252181,115.22816590943
5293,Female,63.1868648875671,132.977067402018
5294,Female,67.151191453272,166.520118793196
5295,Female,60.8077120880396,117.183531552643
5296,Female,65.5647207551733,155.256044301334
5297,Female,68.5841947603568,165.807872916003
5298,Female,66.9869801293675,155.33023439413
5299,Female,59.304006674877,124.667939944881
5300,Female,57.3977403653233,106.58756270741
5301,Female,63.3000056139882,121.948216965336
5302,Female,63.9304349811277,134.409159480214
5303,Female,66.3948756331919,162.303398750158
5304,Female,65.3799742061384,142.875141463859
5305,Female,61.4586449817035,109.20833136435
5306,Female,62.0703964153284,119.298986787558
5307,Female,60.9117709191833,131.710812833578
5308,Female,67.0419717239002,139.993373972995
5309,Female,58.4450728445732,90.4066747700377
5310,Female,62.2245020221864,133.875237869795
5311,Female,60.7177828443625,120.569576018192
5312,Female,63.5687601892505,154.14541190635
5313,Female,62.1916974375019,112.935460903956
5314,Female,59.7764551910631,120.743637801798
5315,Female,61.6273472434732,123.637225339968
5316,Female,62.4269612065783,127.616505950701
5317,Female,60.2433587713343,131.661110167329
5318,Female,61.099684522662,117.196783823799
5319,Female,63.8035583689906,146.069789093321
5320,Female,60.1214940797834,110.277399096982
5321,Female,62.1515390284783,117.622643059512
5322,Female,60.8455082792894,107.446054418329
5323,Female,60.8149266614059,110.141214580722
5324,Female,66.6406919712605,133.006943491138
5325,Female,63.9734478999678,149.408992650491
5326,Female,62.1103513180408,136.870855338002
5327,Female,64.6232920305636,134.611015330786
5328,Female,65.2359128237191,128.446414954298
5329,Female,62.9747851017198,137.474569849565
5330,Female,64.7207937398357,143.840839802554
5331,Female,61.991103315523,124.263052907899
5332,Female,63.0344867270615,125.467016142592
5333,Female,61.7220786947145,107.224707081941
5334,Female,66.235472294563,149.413467570318
5335,Female,64.9485359270927,155.133186403789
5336,Female,68.0047071978932,142.289254801081
5337,Female,63.5649944650528,134.111374252931
5338,Female,65.9047444550849,126.277039892645
5339,Female,61.5826702131507,127.686515250633
5340,Female,60.8508818055655,108.945837143582
5341,Female,61.470937755893,114.674279364657
5342,Female,63.2365175403148,132.175494890553
5343,Female,67.9453913666469,162.163974662772
5344,Female,64.3635203905005,155.57349937338
5345,Female,55.336492408949,88.3665825783999
5346,Female,61.5871964272971,117.478149437881
5347,Female,67.098583252735,160.693329855376
5348,Female,66.4708459825994,161.374932965809
5349,Female,65.0497203709364,128.03908607911
5350,Female,61.1779832423059,121.32706245028
5351,Female,65.9426580836807,157.022986870301
5352,Female,62.1960203776221,124.157289067095
5353,Female,66.9351291414654,154.947305136066
5354,Female,61.4323999425898,127.84452003177
5355,Female,62.996069969002,141.072078285295
5356,Female,62.7320919601965,126.373784882524
5357,Female,62.164904387045,119.3042130336
5358,Female,62.9254755099168,120.192431587993
5359,Female,62.4557192957967,138.360765182304
5360,Female,55.6682021205121,68.9825300912419
5361,Female,60.9601467947002,124.876795694859
5362,Female,65.4710910498764,144.379121833208
5363,Female,60.8929255610217,134.713555165105
5364,Female,59.8050927800746,102.147229843053
5365,Female,64.4434955523069,151.523947280029
5366,Female,69.0078312369192,159.086870772944
5367,Female,66.6546363773709,156.76429192754
5368,Female,64.3283172106086,134.744705000123
5369,Female,63.7850382085228,152.559196426352
5370,Female,66.5560973073082,154.39341744984
5371,Female,65.5674452507982,166.959825735408
5372,Female,67.8037894478938,162.509490965831
5373,Female,68.3171198579942,150.53320061435
5374,Female,67.4606049324002,165.866935218659
5375,Female,61.4552792378346,101.801104556745
5376,Female,59.973722018482,111.224290083868
5377,Female,62.7867326752516,107.695853478586
5378,Female,62.0712021112973,122.633793869728
5379,Female,57.882977877878,110.725972142648
5380,Female,59.2391987586138,111.181236095562
5381,Female,60.8483432381663,114.949997304144
5382,Female,59.7634004434417,112.741362002212
5383,Female,63.6846975166008,134.263881206765
5384,Female,62.6359268260796,119.789160101035
5385,Female,65.1252205395475,141.597218212974
5386,Female,57.8697044083998,93.533752874761
5387,Female,69.9094619536732,162.465432383775
5388,Female,62.8616279247227,135.520535634779
5389,Female,59.6319099013699,109.281638742373
5390,Female,64.3254057975894,156.800503578845
5391,Female,62.7745323390548,144.906207413141
5392,Female,63.642045335268,118.186717861156
5393,Female,69.8258260971064,171.486365149906
5394,Female,60.1625103505144,94.232330573943
5395,Female,62.2851140096946,132.091499136112
5396,Female,64.328491192675,135.819093790461
5397,Female,62.5182337160901,129.279567833282
5398,Female,62.8928308396335,131.130446581715
5399,Female,62.3961536333553,127.032748132563
5400,Female,60.1211674783819,113.406966734996
5401,Female,62.0910912813511,123.697903291224
5402,Female,64.2556542421888,142.503455243134
5403,Female,66.351365899781,131.277990256992
5404,Female,64.7446553819592,125.775812303844
5405,Female,64.4044917904229,142.161396233841
5406,Female,69.3217453937076,157.161889030641
5407,Female,61.8635413009161,127.018966168159
5408,Female,64.5604883757869,134.198153325494
5409,Female,66.8244076938673,165.966231405226
5410,Female,64.7858059969865,147.190935111554
5411,Female,63.7311128493592,135.598592190331
5412,Female,66.323922447613,153.220042862039
5413,Female,66.2572465189432,142.715293703949
5414,Female,61.7055757907997,126.787299377007
5415,Female,64.6875911866408,124.728487203707
5416,Female,69.7949870329252,182.45116816137
5417,Female,61.1619212877002,119.04016183705
5418,Female,63.3710129855295,139.299934580169
5419,Female,66.4188654356773,134.244934974749
5420,Female,64.6426127422204,128.606254115255
5421,Female,63.291301795676,126.409991249452
5422,Female,61.8245071244127,133.692684009314
5423,Female,67.0324664782839,179.727325039126
5424,Female,59.3351078902134,120.819870074702
5425,Female,61.2369877967915,114.160746392997
5426,Female,57.9231593597871,100.540042842024
5427,Female,63.4060849249549,129.372212442842
5428,Female,64.42841794434,142.205860672309
5429,Female,65.2363218490845,143.939347554022
5430,Female,66.5350086370735,147.501913797559
5431,Female,65.7477314420735,145.576248360178
5432,Female,63.7317326816991,114.269749554834
5433,Female,61.5797765712626,117.903634880013
5434,Female,59.2527254716231,139.140812286463
5435,Female,61.4562621266792,117.028716831825
5436,Female,62.611869335698,134.765898952825
5437,Female,68.7596360266078,153.68973852465
5438,Female,64.5974345354265,144.33032014199
5439,Female,60.6030101186213,100.001590658139
5440,Female,64.657939990267,134.444784807854
5441,Female,62.4538156072119,132.697317246472
5442,Female,62.4053361255275,116.602306473742
5443,Female,64.7855512218543,148.431176858902
5444,Female,65.0877442549353,148.264304715129
5445,Female,62.0775229481741,128.493024202435
5446,Female,66.4651840424592,160.083864210568
5447,Female,62.5478779512339,125.598026309247
5448,Female,65.9785772877327,141.113930522559
5449,Female,60.8896815106693,116.567487619501
5450,Female,62.7509967144146,120.54515292797
5451,Female,63.7355604496328,142.491203674906
5452,Female,63.1992030737393,125.467253919726
5453,Female,62.1486693111973,131.114126484876
5454,Female,63.9714726655432,150.377404742749
5455,Female,61.472110562733,118.918114328354
5456,Female,64.9485469479208,141.689745352379
5457,Female,62.1121735944475,118.97932616476
5458,Female,63.9105157740826,140.730951619697
5459,Female,65.2410722836874,150.229901485131
5460,Female,64.3178639340617,114.065008310172
5461,Female,65.0376071535425,140.190188753279
5462,Female,57.3130235163555,93.876437404092
5463,Female,63.21573488063,127.005158871953
5464,Female,66.8927365581372,161.098982098272
5465,Female,63.9739246653843,133.45950261332
5466,Female,60.5417796163516,118.376376113162
5467,Female,65.2631142388383,138.074901360749
5468,Female,63.4580537184868,133.575257573268
5469,Female,65.0533825651357,150.106493587
5470,Female,63.2219071891592,140.27283435912
5471,Female,65.6529509085425,151.182098017021
5472,Female,60.5521255218089,113.232336211797
5473,Female,60.5858203774355,112.599493992172
5474,Female,66.6743600250031,132.004280081081
5475,Female,63.2065614774725,129.954140226785
5476,Female,68.3067631381034,166.781194968542
5477,Female,63.5802764717087,135.780213650099
5478,Female,60.9180252416831,119.772634041478
5479,Female,61.2923629781984,118.330546968483
5480,Female,64.8290993311632,154.856569081163
5481,Female,63.2639771202887,139.071144275766
5482,Female,64.3082114857892,140.879463008474
5483,Female,62.5871156965349,153.574348447221
5484,Female,67.3109193480839,160.395789915512
5485,Female,64.062578774024,137.254518317345
5486,Female,64.241109008327,142.579014412498
5487,Female,60.5115488791556,123.693718263582
5488,Female,64.5508407642547,133.311057115518
5489,Female,66.0369906490538,150.994562500593
5490,Female,61.6989411060057,117.003707390074
5491,Female,63.6719719524865,149.155947076426
5492,Female,62.9675196987056,124.810695121021
5493,Female,68.2692742007694,155.587147229121
5494,Female,63.3917872708458,144.049387433744
5495,Female,62.4880358544193,138.393841101676
5496,Female,65.3136848056351,136.880954026378
5497,Female,65.4110529854993,146.977077807044
5498,Female,65.8200234464721,155.941972817023
5499,Female,66.3323351436742,147.725695974025
5500,Female,65.5819630301696,143.541242212163
5501,Female,64.3409196248961,137.841074854066
5502,Female,64.6237587121933,148.922934610244
5503,Female,65.1762534245278,139.996347326218
5504,Female,61.8348171745656,141.039826994712
5505,Female,64.400188270258,140.033502099948
5506,Female,64.8022125176934,149.631948558897
5507,Female,66.7006517050195,173.532518008275
5508,Female,63.9214312444869,142.843103380073
5509,Female,64.6539409098882,135.07388613303
5510,Female,66.2292600252637,169.101686826467
5511,Female,60.9364387860402,118.618540931868
5512,Female,62.4172265791266,130.795699390072
5513,Female,62.985253475543,122.322000450754
5514,Female,60.5583547356878,121.465205228422
5515,Female,62.7929560060569,144.875397677067
5516,Female,67.3034054445073,165.018629756849
5517,Female,59.3902798125922,123.830413116507
5518,Female,63.6744824391735,134.660232151018
5519,Female,65.819006672503,170.627119265832
5520,Female,62.6223371329449,106.593985687972
5521,Female,64.1515761711753,130.434558208938
5522,Female,70.1551179927514,164.003370219607
5523,Female,68.2593111409607,171.856035488825
5524,Female,59.9684185677438,115.476812840551
5525,Female,58.417163446819,96.4221710048584
5526,Female,61.3074456940536,137.065084958094
5527,Female,63.5510697224229,133.37869908068
5528,Female,65.4285104758149,128.039695652442
5529,Female,61.4944578000568,129.420924180631
5530,Female,62.1317499066882,132.808352593369
5531,Female,63.4355938700062,120.184682701804
5532,Female,66.9710141729402,166.398387131634
5533,Female,64.4828948391264,143.339869524192
5534,Female,64.1761633597464,129.602202769888
5535,Female,67.0134125677726,166.436635591387
5536,Female,62.681352506608,144.199475712639
5537,Female,65.2820544319443,160.485732696033
5538,Female,66.1390603645017,151.500754694049
5539,Female,64.2980081681169,121.339437182554
5540,Female,62.6332596216282,137.976895846461
5541,Female,63.0841710443907,148.955189789064
5542,Female,63.2324193735435,131.906070938145
5543,Female,64.8180778022974,151.493586981401
5544,Female,61.0085441877015,118.038053266885
5545,Female,64.7432660120597,141.434997471028
5546,Female,63.144169145211,120.555017173442
5547,Female,63.141208873533,138.651477740768
5548,Female,64.366194026362,149.660186416663
5549,Female,63.2174878945598,135.601005744142
5550,Female,60.8077724069542,112.436341613195
5551,Female,60.4359641599548,118.098866565329
5552,Female,66.3770424654759,151.30918007298
5553,Female,67.6291331328271,163.112272488408
5554,Female,63.091703137238,121.008872902635
5555,Female,67.5354147442836,175.019563892355
5556,Female,65.4010385942373,158.224826445444
5557,Female,58.9969439920839,113.734396983804
5558,Female,66.5689402328776,149.082480309893
5559,Female,67.129880241637,146.604283911017
5560,Female,61.9915610492115,129.321530441353
5561,Female,65.1110636621304,129.070359037732
5562,Female,65.220797969986,151.569783701549
5563,Female,61.6005970877239,136.609345601026
5564,Female,66.2954044521177,154.69673164677
5565,Female,62.6164606594454,114.988391905055
5566,Female,69.3299216808351,167.582852426375
5567,Female,63.2380660879524,115.985360957491
5568,Female,65.013435001229,140.60083113943
5569,Female,60.6748561538626,128.615808477141
5570,Female,65.3866908281118,154.239363331212
5571,Female,63.1028497186618,153.520357385879
5572,Female,63.0242234616811,131.639253708063
5573,Female,64.4954896927827,142.495848026494
5574,Female,63.6691129398454,141.914930746632
5575,Female,62.1097570425215,124.483947181836
5576,Female,67.0688136559148,152.456870971246
5577,Female,64.5563984334083,146.411541695103
5578,Female,66.0049985990387,146.668808011168
5579,Female,63.8260546124413,125.556013177822
5580,Female,67.6166729266317,171.112202786287
5581,Female,66.5384938612383,164.161857019799
5582,Female,62.5376588122446,124.920283434545
5583,Female,69.0583292258541,174.727654536209
5584,Female,64.1981553087341,130.296177151677
5585,Female,65.065914319463,154.493133335891
5586,Female,63.1767412364093,133.30596296052
5587,Female,62.8924807371768,142.895625913257
5588,Female,61.5004865343244,126.088338208402
5589,Female,62.5092134625984,132.122065997657
5590,Female,65.8175965051632,138.710513674517
5591,Female,62.6992776704058,126.639871233991
5592,Female,62.0045067675116,136.975398054233
5593,Female,64.1571004654397,130.624199724108
5594,Female,61.025224979151,121.055279305515
5595,Female,62.7430546559301,135.352914549541
5596,Female,62.763723922867,134.619078048893
5597,Female,65.5488123192662,150.069691938647
5598,Female,63.115267498179,127.508135982421
5599,Female,63.7387846485527,136.204024074546
5600,Female,67.4816970921321,170.617082005891
5601,Female,59.762156488396,95.5003308531445
5602,Female,64.0269597600027,138.87640638951
5603,Female,63.9323879354694,130.936857530366
5604,Female,68.2618555144814,173.395692395635
5605,Female,60.2762621629998,92.0379430397919
5606,Female,63.2385247118844,109.197849767591
5607,Female,65.3397249536015,161.431657506077
5608,Female,62.0693336458313,132.654701141979
5609,Female,65.9876102918289,166.844114319683
5610,Female,63.6001516903264,142.682825085499
5611,Female,58.6212042754936,105.682555962401
5612,Female,62.35161807096,147.776633057825
5613,Female,62.064464782076,135.553886774225
5614,Female,65.1329984432297,163.390770134078
5615,Female,63.7804505357159,125.964967064398
5616,Female,61.595700475738,125.690445565054
5617,Female,63.140719924336,134.749660807651
5618,Female,61.3876900470254,139.325303119848
5619,Female,62.4040612072824,132.859670011568
5620,Female,63.0996464734617,127.897077555075
5621,Female,65.2870994428939,145.469236629349
5622,Female,67.8334497064817,180.289831374591
5623,Female,60.9011029650348,117.069212796024
5624,Female,62.0118603437534,122.70938436317
5625,Female,68.0060889738665,160.498871328297
5626,Female,64.4186641653042,159.951109604137
5627,Female,64.7420043709058,146.046996429122
5628,Female,61.177417249355,119.026199791625
5629,Female,69.1288146980393,173.743433577378
5630,Female,59.7616961246051,106.181546007383
5631,Female,63.8829118578512,133.274269386444
5632,Female,63.5988925995822,124.829550138566
5633,Female,66.5002841569765,164.21237806245
5634,Female,64.39724056546,148.369054489955
5635,Female,67.5558985148114,154.436977189173
5636,Female,63.4876370769227,152.939283220944
5637,Female,62.1989274746945,134.416769094881
5638,Female,65.3279690131631,139.04543565718
5639,Female,66.7661566062845,152.944405048544
5640,Female,64.1231482423097,144.457759045625
5641,Female,66.5485395589009,155.940305599885
5642,Female,63.7915820567127,137.413177969282
5643,Female,66.1837581260769,146.077559642319
5644,Female,65.0345368407552,145.706062161174
5645,Female,58.3992732847804,114.914523775531
5646,Female,62.7552630779708,143.679072724016
5647,Female,61.0169136485069,122.551131346505
5648,Female,60.4106109489089,106.642293994736
5649,Female,65.2381384425361,135.648212327642
5650,Female,66.2136806163984,142.91653374882
5651,Female,63.374620073333,130.403337418144
5652,Female,65.888565594617,136.802560143162
5653,Female,62.0886315795757,112.748109757602
5654,Female,63.9256629281186,146.80505773827
5655,Female,58.7817576324036,90.7747091832357
5656,Female,65.6031682309183,152.793643566824
5657,Female,66.290520331928,139.939393704934
5658,Female,65.4202438116462,142.726785943638
5659,Female,68.1270163237332,155.431006532304
5660,Female,67.3990489604949,161.387355893036
5661,Female,68.3016220795609,168.786938659971
5662,Female,68.821431782895,188.691862114076
5663,Female,64.1643366015432,139.644700239823
5664,Female,66.5867359089946,143.998415428368
5665,Female,68.1977955440264,172.381274901777
5666,Female,67.9105865875531,164.395261722055
5667,Female,69.3797348894693,177.700043739673
